0,1.7196131575012208,41.142503196930946,1.6450405628204345,43.7,43.7
1,1.5006976253890991,50.393622122762146,1.4387170686721802,51.21,51.21
2,1.361585947151184,56.999280690537084,1.3075908937454224,57.81,57.81
3,1.2643234989166259,61.45300511508952,1.2255466482162476,62.28,62.28
4,1.2340993936920166,63.86269181585678,1.2023526760101317,64.23,64.23
5,1.160582155456543,67.30938299232737,1.1321464028358459,67.25,67.25
6,1.1424425697326661,68.18054667519182,1.126222980594635,67.54,67.54
7,1.1132869604873656,69.92687020460357,1.0969359321594239,69.47,69.47
8,1.0765651412200927,71.22162723785166,1.070495164012909,70.15,70.15
9,1.0571144435119628,72.25463554987212,1.0475645977020263,71.33,71.33
10,1.0176932660293578,73.30962276214834,1.0171885921478272,71.99,71.99
10,1.0173075899887085,73.85509910485933,1.015469355201721,71.85,71.85
11,1.004115884475708,74.81617647058823,1.0023224287986756,72.66,72.66
12,0.9864652044868469,75.78924232736573,0.989347464466095,73.61,73.61
13,0.9906446630096436,75.22578324808184,0.9957561100006104,73.43,73.61
14,0.9741875162696838,75.65736892583121,0.991251247882843,73.17,73.61
15,0.9569833919715881,76.5744884910486,0.9736443266868592,73.42,73.61
16,0.9465273328781127,77.61748721227622,0.9686734170913697,74.5,74.5
17,0.9621871030807495,76.49056905370844,0.9795033573150634,73.88,74.5
18,0.9284287271881103,77.50559462915601,0.9452635669708251,74.67,74.67
19,0.9397927805900573,77.5175831202046,0.9636383490562439,74.8,74.8
20,0.9175683597183227,78.31481777493606,0.9460131058692932,74.74,74.8
19,0.9283499086761474,77.7653452685422,0.9503482006072999,74.3,74.3
20,0.9269945046424866,77.65744884910485,0.9478643715858459,73.99,74.3
21,0.9423002572059631,77.20588235294117,0.9585523578643799,74.12,74.3
22,0.9301878271484375,76.90617007672634,0.9582313678741455,73.62,74.3
23,0.8955063718223572,79.02613491048594,0.9347782687187195,74.6,74.6
24,0.8975927334022522,78.88227301790282,0.9362575350761414,74.73,74.73
25,0.8769328670501709,80.27493606138107,0.9197321701049804,76.39,76.39
26,0.90875028465271,78.33879475703324,0.9541507360458374,74.24,76.39
27,0.8553534343910217,80.13307225063939,0.8991820622444153,76.21,76.39
28,0.8887210076332093,79.9792199488491,0.9319126716613769,76.0,76.39
29,0.8732049788093567,79.51166879795396,0.9132923650741577,75.47,76.39
